ID-LB|Leikaschlüssel|Name|Name2|Updatedatum|ID-OD|Bezeichnung OD|Links
B100019.LB.102735297|99102133111000|Schaumweinsteuer, Zwischenerzeugnisse Erhebung|Steuer auf Schaumwein und Zwischenerzeugnisse bezahlen|20.01.2025 00:48|||
B100019.LB.102735298|99102026111000|Stromsteuer Erhebung|Strommenge in der Steuererklärung angeben und die Stromsteuer selbst berechnen|20.01.2025 00:48|||
B100019.LB.102743700|99102026080001|Stromsteuer Gewährung Entlastung für bestimmte Verfahren und Prozesse sowie Unternehmen, für Unternehmen, in Sonderfällen|Entlastung von der Stromsteuer für Unternehmen beantragen|20.01.2025 00:48|||
B100019.LB.102743705|99102134001002|Stromsteuer - Erlaubnis Erteilung für Landstromversorgung|Steuerermäßigung für die Landstromversorgung von Wasserfahrzeugen beantragen|20.01.2025 00:48|||
B100019.LB.102743709|99102135017000|Stundung von Ansprüchen aus dem Steuerschuldverhältnis Bewilligung|Beantragung von Stundung bei der Zollverwaltung|20.01.2025 00:48|B100019.OD.103629625|Bürger- und Geschäftskundenportal des Zolls|https://www.zoll-portal.de/
B100019.LB.102743711|99122008261000|Anmeldung von Barmitteln Entgegennahme|Bargeld und bestimmte andere Mittel bei Grenzübertritt anmelden|20.01.2025 00:48|B100019.OD.103474676|Anmeldeerklärung für Barmittel (Formular 040000)|https://www.formulare-bfinv.de/ffw/action/invoke.do?id=040000
B100019.LB.102743713|99122009001000|Tätigwerden der Zollbehörden im Grenzbeschlagnahmeverfahren Erteilung|Antrag auf Anhalten von gefälschten beziehungsweise rechtsverletzenden Produkten durch die Zollverwaltung|20.01.2025 00:48|||
B100019.LB.102743715|99122010014000|Mitteilungen und Bescheide im Grenzbeschlagnahmeverfahren an Beteiligte nach VO (EU) Nr. 608/2013 Meldung|Als Beteiligter Informationen über vom Zoll angehaltene Ware erhalten|20.01.2025 00:48|||
B100019.LB.102743716|99102061061000|Steuerlicher Beauftragter Bestellung|Bestellung von steuerlichen Beauftragten|20.01.2025 00:48|B100019.OD.103629625|Bürger- und Geschäftskundenportal des Zolls|https://www.zoll-portal.de/
B100019.LB.102743718|99122011028000|ATLAS Internet-Versandanmeldung im Rahmen des Unionsversandverfahrens Überwachung|Grenzüberschreitenden Versand von Handelsware über das Unionsversandverfahren online beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102743720|99122012028000|ATLAS Internet-Ausfuhranmeldung Plus Überwachung|Waren bei Ausfuhr über das Internet beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102743722|99122013017000|Betrieb von Lagerstätten für die vorübergehende Verwahrung von Waren (TST) Bewilligung|Bewilligung für den Betrieb von Verwahrungslagern beantragen|20.01.2025 00:48|||
B100019.LB.102743724|99122014001000|Verbindliche Ursprungsauskünfte Erteilung|Verbindliche Ursprungsauskunft erhalten|20.01.2025 00:48|||
B100019.LB.102743726|99122015023000|Internet Statusauskunft (ISA) SumA Auskunft|Anmeldungen zur vorübergehenden Verwahrung elektronisch nachverfolgen|20.01.2025 00:48|||
B100019.LB.102743728|99122016017000|Vereinfachungen bei der Überführung von Waren in das Unionsversandverfahren Bewilligung|Status als ""Zugelassener Empfänger"" für das Unionsversandverfahren beantragen|20.01.2025 00:48|||
B100019.LB.102743735|99122017017000|Bewilligung in Bezug auf die Ausstellung einer Zollanmeldung durch Eintrag von Daten in den Aufzeichnungen des Anmelders, auch in Bezug auf das Ausfuhrverfahren (EIR) Bewilligung|Bewilligung für Zollanmeldungen durch Anschreibung in der Buchführung beantragen|20.01.2025 00:48|||
B100019.LB.102743737|99122018104000|Zollanmeldung für Diplomaten- oder Konsulargut Anmeldung|Diplomaten- oder Konsulargut beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102743739|99122019104000|Zollanmeldung für Übersiedlungsgut Anmeldung|Umzugsgut beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102743741|99122020017000|Präferenzrechtliche Vereinfachungen Bewilligung|Präferenzrechtliche Vereinfachung beantragen|20.01.2025 00:48|||
B100019.LB.102743743|99122021001000|Mitwirkung der Zollstellen bei der Erteilung der Ausfuhr- und Abnehmernachweise im nichtkommerziellen Reiseverkehr für Umsatzsteuerzwecke Erteilung|Als Reisender aus einem Nicht-EU-Staat umsatzsteuerfrei in Deutschland einkaufen|20.01.2025 00:48|||
B100019.LB.102743745|99122022261000|Anmeldung zur Teilnahme an den IT-Verfahren ATLAS, AES und EMCS Entgegennahme|An den IT-Verfahren des Zolls ATLAS, AES und EMCS anmelden und teilnehmen|20.01.2025 00:48|||
B100019.LB.102743747|99122023023000|Internet MRN Statusanfrage (Wieder-)Ausfuhr Auskunft|(Wieder-)Ausfuhranmeldungen elektronisch nachverfolgen|20.01.2025 00:48|||
B100019.LB.102743749|99122024028000|Internet-Eingangs-/Ausgangs-SumA Summarische Eingangs- oder Ausgangsanmeldung Überwachung|Eine summarische Eingangs- oder Ausgangsanmeldung online durchführen|20.01.2025 00:48|||
B100019.LB.102743751|99122025028000|Interneteinfuhranmeldung Überwachung|Waren bei Einfuhr über das Internet beim Zoll anmelden|20.01.2025 00:48|B100019.OD.103408300|Internetzollanmeldung|https://www.einfuhr.internetzollanmeldung.de/iza/content.do
B100019.LB.102743756|99122027017001|Antrag Status als zugelassener Empfänger Bewilligung für Wieger von Bananen (AWB)|Bewilligung zur Erstellung von Wiegenachweisen für Bananen erhalten|20.01.2025 00:48|||
B100019.LB.102743757|99122027017002|Antrag Status als zugelassener Empfänger Bewilligung für TIR-Verfahren|Status als zugelassener Empfänger im TIR-Verfahren beantragen|20.01.2025 00:48|||
B100019.LB.102743759|99122028001000|Unverbindliche Zolltarifauskünfte für Umsatzsteuerzwecke Erteilung|Unverbindliche Auskünfte zur Umsatzsteuer von der Zollverwaltung bekommen|20.01.2025 00:48|B100019.OD.103629625|Bürger- und Geschäftskundenportal des Zolls|https://www.zoll-portal.de/
B100019.LB.102743761|99122029088000|Nacherhebung von Zöllen (bei nicht-zertifizierten ATLAS-Teilnehmern) Anordnung|Einfuhr- oder Ausfuhrabgaben nachzahlen|20.01.2025 00:48|||
B100019.LB.102743763|99122030017000|Antrag zentrale Zollabwicklung (CCL) Bewilligung|Zentrale Zollabwicklung beantragen|20.01.2025 00:48|||
B100019.LB.102743765|99122031006000|Zertifizierung von Teilnehmersoftware für den elektronischen Datenaustausch mit der Zollverwaltung in den IT-Verfahren ATLAS, AES und EMCS Genehmigung|Zertifizierung erhalten für Teilnehmersoftware für den elektronischen Datenaustausch mit der Zollverwaltung in den IT-Verfahren ATLAS, AES und EMCS|20.01.2025 00:48|||
B100019.LB.102743768|99122032001000|Internet Statusauskunft Versand im Rahmen des Unionsversandverfahrens Erteilung|Grenzüberschreitenden Versand von Handelsware innerhalb der EU über das Unionsversandverfahren online beim Zoll nachverfolgen|20.01.2025 00:48|||
B100019.LB.102743770|99122033017000|Antrag Endverwendung (EUS) Bewilligung|Vergünstigte Zollabgaben für Warenimporte im Rahmen der Endverwendung beantragen|20.01.2025 00:48|||
B100019.LB.102743772|99122034017000|Antrag passive Veredelung (OPO) Bewilligung|Antrag auf Passive Veredelung stellen|20.01.2025 00:48|||
B100019.LB.102743774|99122035017000|Antrag vorübergehende Einfuhr (TEA) Bewilligung|Antrag auf vorübergehende Einfuhr stellen|20.01.2025 00:48|||
B100019.LB.102743776|99122036017000|Antrag Aufschub-Beteiligtenidentifikationsnummer (BIN) für das IT Verfahren ATLAS Bewilligung|Aufschub-BIN beim Zoll beantragen|20.01.2025 00:48|||
B100019.LB.102743778|99122037017000|Zolllager (CWP) Bewilligung|Erlaubnis für den Betrieb eines Zolllagers beantragen|20.01.2025 00:48|||
B100019.LB.102743780|99122038017000|Vereinfachung der Ermittlung von Beträgen, die Teil des Zollwertes der Waren sind (CVA) Bewilligung|Vereinfachungen bei der Ermittlung des Zollwertes beantragen|20.01.2025 00:48|||
B100019.LB.102743782|99122039017000|Verwendung einer vereinfachten Anmeldung (SDE) Bewilligung|Antrag für die Bewilligung zur Abgabe vereinfachter Zollanmeldungen für die Ausfuhr in Nicht-EU-Länder stellen|20.01.2025 00:48|||
B100019.LB.102743784|99122040007000|Einrichtung eines Linienverkehrs (RSS) Zulassung|Antrag für die Bewilligung zur Einrichtung eines Linienverkehrs stellen|20.01.2025 00:48|||
B100019.LB.102743786|99122041017000|Aktive Veredelung (IPO) Bewilligung|Antrag auf aktive Veredelung stellen|20.01.2025 00:48|||
B100019.LB.102743788|99122042001000|EORI Nummer für das IT Verfahren ATLAS Erteilung|Beantragung einer EORI-Nummer|20.01.2025 00:48|||
B100019.LB.102743790|99122043017000|Verwendung eines elektronischen Beförderungsdokumentes als Zollanmeldung (ETD) Bewilligung|Bewilligung für die Verwendung eines elektronischen Beförderungsdokuments (ETD) als Zollanmeldung beantragen|20.01.2025 00:48|||
B100019.LB.102743792|99122044017000|Status eines zugelassenen Ausstellers des Nachweises des zollrechtlichen Status von Unionswaren (ACP) Bewilligung|Bewilligung des Status eines ""zugelassenen Ausstellers"" zum Nachweis des Unionsstatus von Waren beantragen|20.01.2025 00:48|||
B100019.LB.102743794|99122045017000|Leistung einer Gesamtsicherheit (CGU) Bewilligung|Gesamtsicherheit für Zollabgaben beantragen|20.01.2025 00:48|||
B100019.LB.102743798|99122047017000|Verwendung von besonderen Verschlüssen (SSE) Bewilligung|Verwendung von besonderen Verschlüssen beantragen|20.01.2025 00:48|||
B100019.LB.102748100|99122048017000|Status eines zugelassenen Versenders für das Unionsversandverfahren (ACR) Bewilligung|Status als ""zugelassenen Versender"" für das Unionsversandverfahren beantragen|20.01.2025 00:48|||
B100019.LB.102748102|99122049017000|Zahlungsaufschub (DPO) Bewilligung|Zahlungsaufschub für Importzölle beantragen|20.01.2025 00:48|||
B100019.LB.102748104|99122050001000|Auskünfte im Rahmen des Zolltarif-/Warenursprungs-, Verbrauch- und Verkehrssteuerrechts sowie weiterer allgemeiner Anfragen zum Zollrecht und zur fachlichen Anwenderbetreuung zu IT-Verfahren der Zollverwaltung (Einfuhr/Ausfuhr/Zollverfahren) Erteilung|Auskünfte von der Zollverwaltung erhalten|20.01.2025 00:48|||
B100019.LB.102748106|99122051104000|Zollanmeldung für Waren von Streitkräften der NATO-Staaten, NATO-Hauptquartiere und PfP-Vertragsstaaten Anmeldung|Waren bei Transport für NATO- oder Partnerstreitkräfte beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102748108|99102136017000|Erlass aus Billigkeit Bewilligung|Beantragung von Erlass oder Erstattung aus Billigkeit bei der Zollverwaltung|20.01.2025 00:48|B100019.OD.103629625|Bürger- und Geschäftskundenportal des Zolls|https://www.zoll-portal.de/
B100019.LB.102748110|99102137128000|Anzeige- und Erklärungspflichten für Steuerbegünstigungen im Energie- und Stromsteuerrecht Ermittlung|Steuerbegünstigungen und -entlastungen im Energie- und Stromsteuerrecht melden|20.01.2025 00:48|||
B100019.LB.102748112|99102138111000|Beförderungseinzelbesteuerung Erhebung|Umsatzsteuer für Personenverkehr mit Kraftomnibussen über die Grenze zu deutschen Seehäfen und der Schweiz bezahlen|20.01.2025 00:48|||
B100019.LB.102748116|99122053001000|Auskunft Offenlegungserklärung Innerunion deutsch, englisch Erteilung|Unbegleitete Barmittel und/oder andere Mittel nach Aufforderung im Post- und Frachtverkehr offenlegen|20.01.2025 00:48|||
B100019.LB.102748118|99102139001000|Tabaksteuer - Erlaubnis Erteilung|Erlaubnis zum Umgang mit Tabakwaren beantragen|20.01.2025 00:48|||
B100019.LB.102748120|99102140261000|Tabaksteuer - Anzeige der Beförderung unter Steueraussetzung Entgegennahme|Beförderung von unversteuerten Tabakwaren melden|20.01.2025 00:48|||
B100019.LB.102748122|99102141017000|Tabaksteuer Entlastung Bewilligung|Erlass oder Erstattung der Tabaksteuer beantragen|20.01.2025 00:48|||
B100019.LB.102748124|99102142088000|Tabaksteuer Erhebung Anordnung|Tabaksteuer bezahlen|20.01.2025 00:48|||
B100019.LB.102748126|99122054001000|Bewilligung in Bezug auf den Status des zugelassenen Wirtschaftsbeteiligten (AEO) Erteilung|Status des Zugelassenen Wirtschaftsbeteiligten beantragen|20.01.2025 00:48|B100019.OD.103408301|Internetanwendung der Generalzolldirektion für die Erteilung einer AEO-Bewilligung|https://iaeo.zoll.de/iaeo/content.do
B100019.LB.102748128|99122055058000|Internet-Postanmeldung Durchführung|Post- oder Kuriersendung bis EUR 150,00 beim Zoll anmelden|20.01.2025 00:48|||
B100019.LB.102748130|99122056058000|Eintragung bzw. Änderung der Steuernummer, Steuer-ID Durchführung|Steuernummer oder Steueridentifikationsnummer in den Stammdaten für die Nutzung der Internet-Ausfuhranmeldung-Plus (IAA Plus) eintragen oder ändern lassen|20.01.2025 00:48|||
B100019.LB.102748132|99122057039000|Zölle bei nicht-zertifizierten ATLAS -Teilnehmern Erstattung|Eine Erstattung oder einen Erlass von Einfuhrabgaben beantragen|20.01.2025 00:48|||
B100019.LB.102748133|99102015111000|Kraftfahrzeugsteuer Erhebung|Kraftfahrzeugsteuer bezahlen|20.01.2025 00:48|B100019.OD.103404589|SEPA-Lastschriftmandat zum Einzug der Kraftfahrzeugsteuer|https://www.formulare-bfinv.de/ffw/action/invoke.do?id=032021
B100019.LB.102748133|99102015111000|Kraftfahrzeugsteuer Erhebung|Kraftfahrzeugsteuer bezahlen|20.01.2025 00:48|B100019.OD.103629625|Bürger- und Geschäftskundenportal des Zolls|https://www.zoll-portal.de/
B100019.LB.102748135|99102143017000|Steuervergünstigung der Kraftfahrzeugsteuer Bewilligung|Steuerermäßigung oder Steuerbefreiung bei der Kraftfahrzeugsteuer erhalten|20.01.2025 00:48|||
B100019.LB.102748136|99102058111000|Luftverkehrsteuer Erhebung|Luftverkehrsteuer anmelden und bezahlen|20.01.2025 00:48|B100019.OD.106545165|Luftverkehrsteuer online anmelden und bezahlen|https://www.ozg-zoll.zoll-portal.de/ozg-zoll-aviata
B100019.LB.102749533|99114007156001|Rentenversicherungskonto Klärung von Spätaussiedlern und Vertriebenen|Klärung des Rentenversicherungskontos von Spätaussiedlern und Vertriebenen beantragen|20.01.2025 00:48|||
B100019.LB.102749534|99114028101000|Renteninformation Mitteilung|Renteninformation erhalten oder anfordern|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102749595|99114010017000|Leistungen der Rentenversicherung zur medizinischen Rehabilitation Bewilligung|Medizinische Reha auf Kosten der Rentenversicherung beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102751158|99114039017000|Leistungen der Rentenversicherung zur Kinderrehabilitation Bewilligung|Medizinische Reha für Kinder und Jugendliche bei der Rentenversicherung beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102751160|99114040017000|Leistungen der Rentenversicherung zur Nachsorge Bewilligung|Reha-Nachsorgeangebot bei der Rentenversicherung beantragen|20.01.2025 00:48|B100019.OD.104030801|Der Reha-Nachsorge-Finder|https://www.nachderreha.de/DE/Home/home_node.html
B100019.LB.102751162|99114041017000|Leistungen der Rentenversicherung zur Prävention Bewilligung|Am Präventionsprogramm ""RV Fit"" der Deutschen Rentenversicherung teilnehmen|20.01.2025 00:48|B100019.OD.104005610|Onlineantrag für das Präventionsprogramm ""RV Fit"" der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Praevention/praevention_node.htm
B100019.LB.102751181|99114044014000|Sozialversicherung Meldung sofort Meldung|Beschäftigte sofort zur Sozialversicherung melden (Sofortmeldung)|20.01.2025 00:48|||
B100019.LB.102751196|99114045017001|Renten wegen Alters Bewilligung Regelaltersrente|Regelaltersrente beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102751197|99114045017002|Renten wegen Alters Bewilligung für langjährig Versicherte|Altersrente für langjährig Versicherte beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102751198|99114045017003|Renten wegen Alters Bewilligung für schwerbehinderte Menschen|Altersrente für schwerbehinderte Menschen beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102751199|99114045017004|Renten wegen Alters Bewilligung für besonders langjährig Versicherte|Altersrente für besonders langjährig Versicherte beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.102753300|99114045017005|Renten wegen Alters Bewilligung für langjährig unter Tage beschäftigte Bergleute|Altersrente für langjährig unter Tage beschäftigte Bergleute beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
